timestamp,name,visitors,avgDuration,locationId,lat,lon,war_fehlend
2025-07-05 21:00:00+00:00,Alicestraße 2,2.0,11.22,415.0,50.36497,8.73816,False
2025-07-05 22:00:00+00:00,Alicestraße 2,3.5,7.525,415.0,50.36497,8.73816,True
2025-07-05 23:00:00+00:00,Alicestraße 2,5.0,3.83,415.0,50.36497,8.73816,False
2025-07-06 00:00:00+00:00,Alicestraße 2,3.0,4.08,415.0,50.36497,8.73816,False
2025-07-06 01:00:00+00:00,Alicestraße 2,3.0,2.67,415.0,50.36497,8.73816,False
2025-07-06 02:00:00+00:00,Alicestraße 2,1.5,1.335,415.0,50.36497,8.73816,True
2025-07-06 03:00:00+00:00,Alicestraße 2,0.0,0.0,415.0,50.36497,8.73816,False
2025-07-06 04:00:00+00:00,Alicestraße 2,5.0,6.82,415.0,50.36497,8.73816,False
2025-07-06 05:00:00+00:00,Alicestraße 2,12.0,21.41,415.0,50.36497,8.73816,False
2025-07-06 06:00:00+00:00,Alicestraße 2,33.5,11.885,415.0,50.36497,8.73816,False
2025-07-06 07:00:00+00:00,Alicestraße 2,33.0,19.1,415.0,50.36497,8.73816,False
2025-07-06 08:00:00+00:00,Alicestraße 2,82.0,16.64,415.0,50.36497,8.73816,False
2025-07-06 09:00:00+00:00,Alicestraße 2,190.5,11.535,415.0,50.36497,8.73816,False
2025-07-06 10:00:00+00:00,Alicestraße 2,146.5,14.585,415.0,50.36497,8.73816,False
2025-07-06 11:00:00+00:00,Alicestraße 2,163.0,10.84,415.0,50.36497,8.73816,False
2025-07-06 12:00:00+00:00,Alicestraße 2,200.0,18.13,415.0,50.36497,8.73816,False
2025-07-06 13:00:00+00:00,Alicestraße 2,202.0,14.87,415.0,50.36497,8.73816,False
2025-07-06 14:00:00+00:00,Alicestraße 2,135.0,12.03,415.0,50.36497,8.73816,False
2025-07-06 15:00:00+00:00,Alicestraße 2,60.5,7.465,415.0,50.36497,8.73816,False
2025-07-06 16:00:00+00:00,Alicestraße 2,36.0,6.39,415.0,50.36497,8.73816,False
2025-07-06 17:00:00+00:00,Alicestraße 2,19.0,7.27,415.0,50.36497,8.73816,False
2025-07-06 18:00:00+00:00,Alicestraße 2,11.0,3.13,415.0,50.36497,8.73816,False
2025-07-06 19:00:00+00:00,Alicestraße 2,4.0,3.17,415.0,50.36497,8.73816,False
2025-07-06 20:00:00+00:00,Alicestraße 2,4.0,0.7,415.0,50.36497,8.73816,False
2025-07-06 21:00:00+00:00,Alicestraße 2,0.0,0.0,415.0,50.36497,8.73816,False
2025-07-06 22:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-06 23:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-07 00:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-07 01:00:00+00:00,Alicestraße 2,1.0,32.33,415.0,50.36497,8.73816,False
2025-07-07 02:00:00+00:00,Alicestraße 2,4.0,4.67,415.0,50.36497,8.73816,False
2025-07-07 03:00:00+00:00,Alicestraße 2,4.0,31.71,415.0,50.36497,8.73816,False
2025-07-07 04:00:00+00:00,Alicestraße 2,16.0,5.26,415.0,50.36497,8.73816,False
2025-07-07 05:00:00+00:00,Alicestraße 2,29.0,9.25,415.0,50.36497,8.73816,False
2025-07-07 06:00:00+00:00,Alicestraße 2,57.5,11.615,415.0,50.36497,8.73816,False
2025-07-07 07:00:00+00:00,Alicestraße 2,48.0,11.53,415.0,50.36497,8.73816,False
2025-07-07 08:00:00+00:00,Alicestraße 2,81.0,12.57,415.0,50.36497,8.73816,False
2025-07-07 09:00:00+00:00,Alicestraße 2,54.5,10.185,415.0,50.36497,8.73816,False
2025-07-07 10:00:00+00:00,Alicestraße 2,64.5,7.779999999999999,415.0,50.36497,8.73816,False
2025-07-07 11:00:00+00:00,Alicestraße 2,49.25,9.23,415.0,50.36497,8.73816,True
2025-07-07 12:00:00+00:00,Alicestraße 2,34.0,10.68,415.0,50.36497,8.73816,False
2025-07-07 13:00:00+00:00,Alicestraße 2,51.0,7.96,415.0,50.36497,8.73816,False
2025-07-07 14:00:00+00:00,Alicestraße 2,60.0,11.870000000000001,415.0,50.36497,8.73816,False
2025-07-07 15:00:00+00:00,Alicestraße 2,83.0,8.44,415.0,50.36497,8.73816,False
2025-07-07 16:00:00+00:00,Alicestraße 2,55.0,3.84,415.0,50.36497,8.73816,False
2025-07-07 17:00:00+00:00,Alicestraße 2,15.0,8.11,415.0,50.36497,8.73816,False
2025-07-07 18:00:00+00:00,Alicestraße 2,11.0,2.1,415.0,50.36497,8.73816,False
2025-07-07 19:00:00+00:00,Alicestraße 2,4.0,7.04,415.0,50.36497,8.73816,False
2025-07-07 20:00:00+00:00,Alicestraße 2,3.0,0.67,415.0,50.36497,8.73816,False
2025-07-07 21:00:00+00:00,Alicestraße 2,1.0,0.25,415.0,50.36497,8.73816,False
2025-07-07 22:00:00+00:00,Alicestraße 2,6.0,32.78,415.0,50.36497,8.73816,False
2025-07-07 23:00:00+00:00,Alicestraße 2,3.5,14.225,415.0,50.36497,8.73816,False
2025-07-08 00:00:00+00:00,Alicestraße 2,2.0,10.345,415.0,50.36497,8.73816,False
2025-07-08 01:00:00+00:00,Alicestraße 2,2.0,0.55,415.0,50.36497,8.73816,False
2025-07-08 02:00:00+00:00,Alicestraße 2,6.0,6.16,415.0,50.36497,8.73816,False
2025-07-08 03:00:00+00:00,Alicestraße 2,6.0,8.16,415.0,50.36497,8.73816,False
2025-07-08 04:00:00+00:00,Alicestraße 2,18.5,10.41,415.0,50.36497,8.73816,True
2025-07-08 05:00:00+00:00,Alicestraße 2,31.0,12.66,415.0,50.36497,8.73816,False
2025-07-08 06:00:00+00:00,Alicestraße 2,58.0,18.16,415.0,50.36497,8.73816,False
2025-07-08 07:00:00+00:00,Alicestraße 2,48.5,8.18,415.0,50.36497,8.73816,False
2025-07-08 08:00:00+00:00,Alicestraße 2,52.25,10.535,415.0,50.36497,8.73816,True
2025-07-08 09:00:00+00:00,Alicestraße 2,56.0,12.89,415.0,50.36497,8.73816,False
2025-07-08 10:00:00+00:00,Alicestraße 2,132.0,15.969999999999999,415.0,50.36497,8.73816,False
2025-07-08 11:00:00+00:00,Alicestraße 2,152.5,16.32,415.0,50.36497,8.73816,False
2025-07-08 12:00:00+00:00,Alicestraße 2,151.0,15.69,415.0,50.36497,8.73816,False
2025-07-08 13:00:00+00:00,Alicestraße 2,208.0,12.12,415.0,50.36497,8.73816,False
2025-07-08 14:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 15:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 16:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 17:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 18:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 19:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 20:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 21:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 22:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-08 23:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 00:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 01:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 02:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 03:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 04:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 05:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 06:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 07:00:00+00:00,Alicestraße 2,68.5,14.8,415.0,50.36497,8.73816,False
2025-07-09 08:00:00+00:00,Alicestraße 2,94.0,13.18,415.0,50.36497,8.73816,False
2025-07-09 09:00:00+00:00,Alicestraße 2,131.0,13.6,415.0,50.36497,8.73816,False
2025-07-09 10:00:00+00:00,Alicestraße 2,136.5,14.15,415.0,50.36497,8.73816,False
2025-07-09 11:00:00+00:00,Alicestraße 2,136.0,14.35,415.0,50.36497,8.73816,True
2025-07-09 12:00:00+00:00,Alicestraße 2,135.5,14.55,415.0,50.36497,8.73816,True
2025-07-09 13:00:00+00:00,Alicestraße 2,135.0,14.75,415.0,50.36497,8.73816,False
2025-07-09 14:00:00+00:00,Alicestraße 2,127.0,15.5,415.0,50.36497,8.73816,False
2025-07-09 15:00:00+00:00,Alicestraße 2,117.0,11.07,415.0,50.36497,8.73816,False
2025-07-09 16:00:00+00:00,Alicestraße 2,70.5,11.045,415.0,50.36497,8.73816,False
2025-07-09 17:00:00+00:00,Alicestraße 2,27.0,8.44,415.0,50.36497,8.73816,False
2025-07-09 18:00:00+00:00,Alicestraße 2,19.0,5.7,415.0,50.36497,8.73816,False
2025-07-09 19:00:00+00:00,Alicestraße 2,11.0,3.33,415.0,50.36497,8.73816,False
2025-07-09 20:00:00+00:00,Alicestraße 2,6.5,6.09,415.0,50.36497,8.73816,False
2025-07-09 21:00:00+00:00,Alicestraße 2,1.0,2.675,415.0,50.36497,8.73816,False
2025-07-09 22:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-09 23:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 00:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 01:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 02:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 03:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 04:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 05:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 06:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-10 07:00:00+00:00,Alicestraße 2,87.5,13.975000000000001,415.0,50.36497,8.73816,False
2025-07-10 08:00:00+00:00,Alicestraße 2,106.0,14.059999999999999,415.0,50.36497,8.73816,False
2025-07-10 09:00:00+00:00,Alicestraße 2,95.5,12.5,415.0,50.36497,8.73816,False
2025-07-10 10:00:00+00:00,Alicestraße 2,135.0,12.65,415.0,50.36497,8.73816,False
2025-07-10 11:00:00+00:00,Alicestraße 2,112.0,11.684999999999999,415.0,50.36497,8.73816,False
2025-07-10 12:00:00+00:00,Alicestraße 2,95.5,9.145,415.0,50.36497,8.73816,False
2025-07-10 13:00:00+00:00,Alicestraße 2,135.0,13.96,415.0,50.36497,8.73816,False
2025-07-10 14:00:00+00:00,Alicestraße 2,131.5,15.3,415.0,50.36497,8.73816,False
2025-07-10 15:00:00+00:00,Alicestraße 2,130.0,15.86,415.0,50.36497,8.73816,False
2025-07-10 16:00:00+00:00,Alicestraße 2,61.0,12.45,415.0,50.36497,8.73816,False
2025-07-10 17:00:00+00:00,Alicestraße 2,22.0,5.63,415.0,50.36497,8.73816,False
2025-07-10 18:00:00+00:00,Alicestraße 2,16.0,10.67,415.0,50.36497,8.73816,False
2025-07-10 19:00:00+00:00,Alicestraße 2,14.0,2.52,415.0,50.36497,8.73816,False
2025-07-10 20:00:00+00:00,Alicestraße 2,10.0,10.83,415.0,50.36497,8.73816,False
2025-07-10 21:00:00+00:00,Alicestraße 2,3.0,3.23,415.0,50.36497,8.73816,False
2025-07-10 22:00:00+00:00,Alicestraße 2,3.5,5.07,415.0,50.36497,8.73816,True
2025-07-10 23:00:00+00:00,Alicestraße 2,4.0,6.91,415.0,50.36497,8.73816,False
2025-07-11 00:00:00+00:00,Alicestraße 2,3.0,16.98,415.0,50.36497,8.73816,False
2025-07-11 01:00:00+00:00,Alicestraße 2,1.0,0.97,415.0,50.36497,8.73816,False
2025-07-11 02:00:00+00:00,Alicestraße 2,5.0,2.78,415.0,50.36497,8.73816,False
2025-07-11 03:00:00+00:00,Alicestraße 2,4.0,3.63,415.0,50.36497,8.73816,False
2025-07-11 04:00:00+00:00,Alicestraße 2,27.0,23.045,415.0,50.36497,8.73816,False
2025-07-11 05:00:00+00:00,Alicestraße 2,16.5,19.299999999999997,415.0,50.36497,8.73816,False
2025-07-11 06:00:00+00:00,Alicestraße 2,88.0,13.1,415.0,50.36497,8.73816,False
2025-07-11 07:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 08:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 09:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 10:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 11:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 12:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 13:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 14:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
2025-07-11 15:00:00+00:00,Alicestraße 2,,,415.0,50.36497,8.73816,True
